ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§),10cm ÁöÁß¿Âµµ(¡ÆC)
127,ÃæÁÖ,2020-03-25 22:00,11.5,,.1,0,48,,,,6,
127,ÃæÁÖ,2020-03-25 23:00,10.2,,1,110,53,,,,6,
127,ÃæÁÖ,2020-03-26 00:00,9.1,,.9,90,56,,,,6,
127,ÃæÁÖ,2020-03-26 01:00,8.9,,1.3,90,59,,,,6,
127,ÃæÁÖ,2020-03-26 02:00,7.7,,.4,0,63,,,,6,
127,ÃæÁÖ,2020-03-26 03:00,7.8,,1,90,64,,,,9,
127,ÃæÁÖ,2020-03-26 04:00,6.6,,.5,110,69,,,,9,
127,ÃæÁÖ,2020-03-26 05:00,6,,.2,0,72,,,,9,
127,ÃæÁÖ,2020-03-26 06:00,5.4,,.1,0,75,,,,6,
127,ÃæÁÖ,2020-03-26 07:00,5.3,,.2,0,78,0,,,5,
127,ÃæÁÖ,2020-03-26 08:00,8.5,,.2,0,68,.7,,,2,
127,ÃæÁÖ,2020-03-26 09:00,11.1,,.2,0,59,1,,,0,
127,ÃæÁÖ,2020-03-26 10:00,14.8,,1.2,230,47,1,,,7,
127,ÃæÁÖ,2020-03-26 11:00,18.6,,1,290,37,.8,,,8,
127,ÃæÁÖ,2020-03-26 12:00,20.4,,1.1,360,32,.9,,,6,
127,ÃæÁÖ,2020-03-26 13:00,21.7,,4,230,24,.6,,,8,
127,ÃæÁÖ,2020-03-26 14:00,21.7,,2.5,230,26,.5,,,8,
127,ÃæÁÖ,2020-03-26 15:00,20.6,,1.1,160,30,0,,,9,
127,ÃæÁÖ,2020-03-26 16:00,19.3,,2.7,230,43,0,,,8,
127,ÃæÁÖ,2020-03-26 17:00,17.7,,.4,0,55,0,,,9,
127,ÃæÁÖ,2020-03-26 18:00,17.1,,2,90,63,0,,,10,
127,ÃæÁÖ,2020-03-26 19:00,16.2,,2.4,90,68,0,,,10,
127,ÃæÁÖ,2020-03-26 20:00,14.8,,2.8,90,79,,,,10,
127,ÃæÁÖ,2020-03-26 21:00,14.6,0,2.9,110,83,,,,10,
127,ÃæÁÖ,2020-03-26 22:00,15.1,,2,110,81,,,,10,
127,ÃæÁÖ,2020-03-26 23:00,15.3,,2.6,90,81,,,,9,
127,ÃæÁÖ,2020-03-27 00:00,14.8,,.2,0,83,,,,10,
127,ÃæÁÖ,2020-03-27 01:00,14.1,,.6,160,89,,,,10,
127,ÃæÁÖ,2020-03-27 02:00,13.6,,1,230,94,,,,10,
127,ÃæÁÖ,2020-03-27 03:00,13.3,4.8,.9,250,96,,,,10,
127,ÃæÁÖ,2020-03-27 04:00,13.1,,0,0,98,,,,10,
127,ÃæÁÖ,2020-03-27 05:00,13.1,,.4,0,98,,,,10,
127,ÃæÁÖ,2020-03-27 06:00,13,2.5,0,0,98,,,,9,
127,ÃæÁÖ,2020-03-27 07:00,13.1,,0,0,98,0,,,10,
127,ÃæÁÖ,2020-03-27 08:00,13.3,,1,250,98,0,,,10,
127,ÃæÁÖ,2020-03-27 09:00,13.5,.4,1,270,98,0,,,10,
127,ÃæÁÖ,2020-03-27 10:00,13.8,,.7,250,97,0,,,9,
127,ÃæÁÖ,2020-03-27 11:00,13.6,,2,250,95,0,,,8,
127,ÃæÁÖ,2020-03-27 12:00,13.6,.1,1.5,270,89,0,,,8,
127,ÃæÁÖ,2020-03-27 13:00,13.5,,2.7,270,88,0,,,9,
127,ÃæÁÖ,2020-03-27 14:00,13.1,,2.2,270,87,0,,,9,
127,ÃæÁÖ,2020-03-27 15:00,12.3,,3.3,250,83,0,,,9,
127,ÃæÁÖ,2020-03-27 16:00,13,,3.4,270,77,.1,,,9,
127,ÃæÁÖ,2020-03-27 17:00,12.8,,4.1,250,62,.2,,,9,
127,ÃæÁÖ,2020-03-27 18:00,12.1,,3.1,270,56,1,,,3,
127,ÃæÁÖ,2020-03-27 19:00,10.1,,2.3,230,59,.4,,,4,
127,ÃæÁÖ,2020-03-27 20:00,9,,2.4,250,60,,,,2,
127,ÃæÁÖ,2020-03-27 21:00,7.1,,.6,200,67,,,,0,
127,ÃæÁÖ,2020-03-27 22:00,7.5,,2.8,230,62,,,,6,
127,ÃæÁÖ,2020-03-27 23:00,6.3,,.9,200,63,,,,7,
127,ÃæÁÖ,2020-03-28 00:00,5.9,,.8,200,63,,,,4,
127,ÃæÁÖ,2020-03-28 01:00,4.2,,.9,90,73,,,,6,
127,ÃæÁÖ,2020-03-28 02:00,3.5,,1.2,90,79,,,,9,
127,ÃæÁÖ,2020-03-28 03:00,3.5,,.9,90,78,,,,10,
127,ÃæÁÖ,2020-03-28 04:00,2.4,,.9,90,80,,,,7,
127,ÃæÁÖ,2020-03-28 05:00,2.2,,.6,90,83,,,,8,
127,ÃæÁÖ,2020-03-28 06:00,1.3,,.1,0,83,,,,8,
127,ÃæÁÖ,2020-03-28 07:00,1.7,,.8,90,81,0,,,8,
127,ÃæÁÖ,2020-03-28 08:00,4.2,,.4,0,76,0,,,9,
127,ÃæÁÖ,2020-03-28 09:00,6,,1.2,20,46,0,,,9,
127,ÃæÁÖ,2020-03-28 10:00,6.9,,1.6,360,39,.2,,,10,
127,ÃæÁÖ,2020-03-28 11:00,8.4,,1,50,33,1,,,10,
127,ÃæÁÖ,2020-03-28 12:00,9.2,,1.4,200,34,.8,,,9,
127,ÃæÁÖ,2020-03-28 13:00,10.3,,1.6,270,38,.7,,,8,
127,ÃæÁÖ,2020-03-28 14:00,10.8,,1,290,34,1,,,8,
127,ÃæÁÖ,2020-03-28 15:00,11.9,,1.7,320,28,1,,,7,
127,ÃæÁÖ,2020-03-28 16:00,11.9,,1.2,250,26,1,,,5,
127,ÃæÁÖ,2020-03-28 17:00,11.8,,1.7,270,27,1,,,7,
127,ÃæÁÖ,2020-03-28 18:00,11.3,,2.2,270,23,.7,,,8,
127,ÃæÁÖ,2020-03-28 19:00,10.2,,1.6,270,22,.3,,,9,
127,ÃæÁÖ,2020-03-28 20:00,8.4,,1.2,290,33,,,,5,
127,ÃæÁÖ,2020-03-28 21:00,7.6,,1.6,250,34,,,,5,
127,ÃæÁÖ,2020-03-28 22:00,4.5,,1,110,53,,,,7,
127,ÃæÁÖ,2020-03-28 23:00,3.4,,1.2,90,58,,,,6,
127,ÃæÁÖ,2020-03-29 00:00,2.2,,1.3,90,62,,,,0,
127,ÃæÁÖ,2020-03-29 01:00,1.3,,1,90,64,,,,0,
127,ÃæÁÖ,2020-03-29 02:00,.1,,.4,0,71,,,,0,
127,ÃæÁÖ,2020-03-29 03:00,-.3,,.1,0,73,,,,0,
127,ÃæÁÖ,2020-03-29 04:00,-.3,,.8,110,76,,,,0,
127,ÃæÁÖ,2020-03-29 05:00,-1.1,,.5,110,80,,,,0,
127,ÃæÁÖ,2020-03-29 06:00,-1.4,,.2,0,82,,,,0,
127,ÃæÁÖ,2020-03-29 07:00,-.9,,.3,0,83,0,,,0,
127,ÃæÁÖ,2020-03-29 08:00,2.1,,.4,0,71,1,,,0,
127,ÃæÁÖ,2020-03-29 09:00,5.3,,1,230,59,1,,,0,
127,ÃæÁÖ,2020-03-29 10:00,9.6,,1.6,90,47,1,,,0,
127,ÃæÁÖ,2020-03-29 11:00,11.6,,2.5,70,43,1,,,0,
127,ÃæÁÖ,2020-03-29 12:00,12.1,,1.8,20,43,.9,,,2,
127,ÃæÁÖ,2020-03-29 13:00,12.3,,1.7,270,40,.2,,,8,
127,ÃæÁÖ,2020-03-29 14:00,14,,1.1,270,36,.4,,,7,
