지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10)
192,진주,2020-08-19,23,35.2,,.7,78.5,13.4,25.98,1.1
192,진주,2020-08-20,22.6,35.7,,.8,77.4,13.3,25.89,.8
192,진주,2020-08-21,23.3,32.9,,.9,80.8,13.3,21.78,3.5
192,진주,2020-08-22,23.7,30.8,,.8,79.1,13.3,14.2,8.4
192,진주,2020-08-23,22.8,32.2,,.8,79.5,13.2,19.55,6.6
192,진주,2020-08-24,22.7,33.2,,.8,79.1,13.2,23.42,4
192,진주,2020-08-25,22.2,34.1,0,1,77.8,13.2,20.38,5.3
192,진주,2020-08-26,25.1,32.6,8.3,2.1,85,13.1,12.4,8.3
192,진주,2020-08-27,25.5,30.8,14.6,1.4,88.8,13.1,13.48,8.8
192,진주,2020-08-28,24.2,30.6,.8,.5,90.1,13.1,10.59,7.9
192,진주,2020-08-29,24,31.9,.9,.8,86.9,13,20.03,6.9
192,진주,2020-08-30,24.5,34.3,0,.9,83.8,13,22.61,6.3
192,진주,2020-08-31,23.6,30.2,2.2,1.1,81.9,12.9,10.34,6.3
192,진주,2020-09-01,22.2,30.5,0,.8,79.6,12.9,13.67,7.3
192,진주,2020-09-02,23.8,27.1,49.9,1.4,91,12.9,3.75,10
192,진주,2020-09-03,18.4,30.6,50.5,3.9,66.6,12.8,22.83,4.3
192,진주,2020-09-04,16.6,29.2,,.9,81.3,12.8,21.67,2.4
192,진주,2020-09-05,17.8,22.6,7.3,.6,92.9,12.8,3.47,9.9
192,진주,2020-09-06,17.8,22.7,7.9,1.6,89.1,12.7,4.26,10
192,진주,2020-09-07,19.3,24.9,49.9,3.3,81.1,12.7,9.55,7.3
192,진주,2020-09-08,21.5,29.1,.5,1.8,79.9,12.7,17.25,4.5
192,진주,2020-09-09,18.6,27.2,10.8,.9,85.6,12.6,15.36,6.1
192,진주,2020-09-10,19.4,28.9,10.5,.6,82.9,12.6,18.58,8.4
192,진주,2020-09-11,19.7,26.3,3.3,.8,88.5,12.6,6.82,10
192,진주,2020-09-12,18.7,24.5,2.4,1.3,82.4,12.5,9.95,6.6
192,진주,2020-09-13,18.4,23.8,.4,.5,86.8,12.5,9.86,8
192,진주,2020-09-14,18.8,27.7,,.6,83,12.4,18.36,6.6
192,진주,2020-09-15,18.2,28.3,,.6,80,12.4,18.78,7.3
192,진주,2020-09-16,19.8,23.3,1.8,.4,91.6,12.4,5.86,8.6
192,진주,2020-09-17,18.1,23.7,3.7,.3,92.6,12.3,5.42,9.9
192,진주,2020-09-18,14.8,23.4,1.1,.6,87.6,12.3,9.29,8.6
192,진주,2020-09-19,11.3,26.5,,1,74.5,12.3,18.84,4
192,진주,2020-09-20,10.6,27,,.9,71.8,12.2,22.09,.1
192,진주,2020-09-21,11.1,24.5,,.8,71.1,12.2,19.86,3.9
192,진주,2020-09-22,13.5,23.2,,1,75.6,12.2,12.48,6.1
192,진주,2020-09-23,13.1,22.6,,1.1,70.5,12.1,9.66,9.5
192,진주,2020-09-24,15.1,24.5,0,1.4,70.8,12.1,13.41,6.8
192,진주,2020-09-25,13.2,25.7,,.9,74.6,12,14.86,5
192,진주,2020-09-26,13.6,26,,.8,73.8,12,18.24,3.9
192,진주,2020-09-27,13.2,25.2,,.9,75.5,12,16.65,3.4
192,진주,2020-09-28,10,24.7,,.7,76,11.9,20.53,2.3
192,진주,2020-09-29,10,25.3,,.6,78.1,11.9,18.67,4.9
192,진주,2020-09-30,12.6,26,,.8,72.8,11.9,17.61,4.8
192,진주,2020-10-01,13.7,26.1,,.8,75.4,11.8,19.11,4.6
192,진주,2020-10-02,13.8,25.4,,.8,82.1,11.8,17.49,6.5
192,진주,2020-10-03,17.3,26.3,0,.7,77.4,11.8,14.62,8.4
192,진주,2020-10-04,16,24.8,.2,.6,82.8,11.7,9.27,9.8
192,진주,2020-10-05,10.6,21.3,,1.8,52.1,11.7,20.46,3.3
192,진주,2020-10-06,7.9,22.8,,.8,62.1,11.6,20.29,3.8
192,진주,2020-10-07,10.8,23.2,,1.2,60.5,11.6,19.19,6.4
192,진주,2020-10-08,15.1,22.9,,2.4,57,11.6,18.16,1.4
192,진주,2020-10-09,14.5,23.3,,2.2,53.1,11.5,17.7,4.8
192,진주,2020-10-10,13.8,24,,1.2,64.4,11.5,12.28,7
192,진주,2020-10-11,10.8,22.9,,.8,72.8,11.5,16.57,7.4
192,진주,2020-10-12,12,24.8,,.8,73,11.4,17.23,3.1
192,진주,2020-10-13,8.1,22.8,,.8,63.1,11.4,15.67,6.3
192,진주,2020-10-14,6.4,22.1,,.7,63.5,11.4,11.97,6.3
192,진주,2020-10-15,8.5,22.5,,1,50.1,11.3,17.72,5.5
192,진주,2020-10-16,5.9,17.1,0,.4,73.6,11.3,5.27,9.3
192,진주,2020-10-17,6,22.4,,.6,71.3,11.2,16.84,3
192,진주,2020-10-18,7,22.1,,.5,72,11.2,16.1,4.8
192,진주,2020-10-19,5.4,22.2,,.6,69.4,11.2,16.09,3
192,진주,2020-10-20,5,23.2,,.6,68.9,11.2,17.19,.9
192,진주,2020-10-21,8.3,18.6,27.6,.4,85,11.1,5.23,9.8
192,진주,2020-10-22,10.9,18.7,.8,.6,77.6,11.1,7.44,8.8
192,진주,2020-10-23,4.8,18,,1.4,53.1,11,17.77,0
192,진주,2020-10-24,2.2,18.6,,.8,63.5,11,17.18,0
192,진주,2020-10-25,2.4,21.2,,.6,74,11,16.1,1.5
192,진주,2020-10-26,3.9,21.3,,.5,74,10.9,15.81,2
192,진주,2020-10-27,5,21.8,,.4,73.8,10.9,14.5,4.1
192,진주,2020-10-28,7.5,20.4,0,.4,80.9,10.9,7.97,6.5
192,진주,2020-10-29,2.7,19.6,,.6,65,10.8,15.63,5.3
192,진주,2020-10-30,3,20.2,,.5,69.1,10.8,15.15,1
192,진주,2020-10-31,3.5,18.6,,.4,75.4,10.8,13.88,1.9
192,진주,2020-11-01,6.2,14.2,.4,.4,82.9,10.7,3.59,8.9
257,양산시,2018-03-01,3.7,12.3,,4.5,45.3,11.4,9.21,
257,양산시,2018-03-02,-.7,11.8,,2,44.6,11.5,10.44,
257,양산시,2018-03-03,.7,16.4,,1.9,69.6,11.5,7.65,
257,양산시,2018-03-04,5,17.6,21,1.8,85.6,11.5,3.74,
257,양산시,2018-03-05,3.9,14.2,4,5.8,83.5,11.6,1.35,
257,양산시,2018-03-06,3.5,12.6,,3.7,58.6,11.6,10.24,
257,양산시,2018-03-07,4.4,9.3,5.5,4.3,71.1,11.6,2.99,
257,양산시,2018-03-08,3.4,5.9,24,3,90.4,11.7,1.73,
257,양산시,2018-03-09,-.2,9.1,,2.2,74.8,11.7,4.61,
257,양산시,2018-03-10,.4,12.5,,2,73.8,11.8,7.63,
257,양산시,2018-03-11,.9,17,,2,63.3,11.8,10.56,
257,양산시,2018-03-12,.4,17.2,,2.4,71.1,11.8,10.51,
257,양산시,2018-03-13,4.6,19.4,,3.4,75.6,11.9,10.74,
257,양산시,2018-03-14,7.3,21.5,,3.1,79.3,11.9,10.58,
257,양산시,2018-03-15,11.4,16.1,46,2.1,98.4,11.9,.86,
257,양산시,2018-03-16,2.5,11.2,1,5,62.8,12,9.02,
257,양산시,2018-03-17,1.3,14.8,,2.1,63.6,12,11.36,
257,양산시,2018-03-18,1,16.2,5.5,1.3,83.8,12.1,5.75,
257,양산시,2018-03-19,5.6,12.8,32,4.9,90.5,12.1,1.77,
257,양산시,2018-03-20,3,9.2,2,6.2,62.9,12.1,7.19,
257,양산시,2018-03-21,1,4.1,24.5,4.7,91.5,12.2,1.92,
257,양산시,2018-03-22,2.2,14.2,,1.4,64.5,12.2,10.64,
257,양산시,2018-03-23,.2,15.8,,1.6,67.1,12.2,11.72,
257,양산시,2018-03-24,2.6,18.7,,2.3,61.6,12.3,10.42,
257,양산시,2018-03-25,6.1,22,,2.4,58.9,12.3,11.86,
257,양산시,2018-03-26,5.8,22.8,,2.5,58.8,12.3,11.55,
257,양산시,2018-03-27,6.1,23.1,,2.3,55.5,12.4,11.65,
257,양산시,2018-03-28,6.4,23,,2.9,63,12.4,11.76,
257,양산시,2018-03-29,9.7,24.1,,2.7,65.4,12.5,9.22,
257,양산시,2018-03-30,10.8,19.2,,4.1,52.4,12.5,11.64,
257,양산시,2018-03-31,6.3,21,,2.1,54.1,12.5,11.13,
257,양산시,2018-04-01,9.1,22.5,,2.6,70.5,12.6,8.72,
257,양산시,2018-04-02,11.4,23.8,,3,82,12.6,10.93,
257,양산시,2018-04-03,12.4,24.1,,3.5,81.8,12.6,11.96,
257,양산시,2018-04-04,8.8,17.7,5.5,3.3,89.9,12.7,1.16,
257,양산시,2018-04-05,9.1,11.8,1,3.3,82,12.7,2.34,
257,양산시,2018-04-06,7,17.6,21.5,2.9,66.9,12.8,7.48,
257,양산시,2018-04-07,4.6,11.1,,3.9,43.1,12.8,7.46,
257,양산시,2018-04-08,.6,13.6,,3.7,55.4,12.8,12.43,
257,양산시,2018-04-09,7.8,22.3,,2.1,60.3,12.9,12.18,
257,양산시,2018-04-10,5.1,20.5,.1,3.9,81.1,12.9,9.85,
257,양산시,2018-04-11,15.1,26.8,2.5,4,53.1,12.9,12.52,
257,양산시,2018-04-12,10.2,24.3,,2.5,32.3,13,11.29,
257,양산시,2018-04-13,9,19.4,,3.9,39,13,7.89,
257,양산시,2018-04-14,10.2,14,26.5,2.6,86.1,13,.74,
257,양산시,2018-04-15,10.5,20.3,,2.3,50.3,13.1,12.25,
257,양산시,2018-04-16,6.7,19.8,,2.8,60.6,13.1,10.97,
257,양산시,2018-04-17,9.7,20.9,,1.9,68.6,13.1,10.42,
257,양산시,2018-04-18,8.5,23.3,,2.4,65.9,13.2,13.26,
257,양산시,2018-04-19,8.8,23.4,,3,59.5,13.2,13.19,
257,양산시,2018-04-20,8.8,28.8,,1.7,55.5,13.2,12.8,
257,양산시,2018-04-21,10.2,26.5,,3.2,57.3,13.3,13.47,
257,양산시,2018-04-22,13.3,24.4,,2.9,74.5,13.3,5.73,
257,양산시,2018-04-23,10.9,13.5,46.5,4.3,93.6,13.4,.58,
257,양산시,2018-04-24,10.9,14.2,34,5.5,83,13.4,4.53,
257,양산시,2018-04-25,4.5,21.5,,2.2,48.6,13.4,14.19,
257,양산시,2018-04-26,5.3,22.6,,1.6,66.6,13.4,10.92,
257,양산시,2018-04-27,11.7,25.6,,2,56.9,13.5,11.7,
257,양산시,2018-04-28,8.3,23.5,,2.6,72.5,13.5,13.47,
257,양산시,2018-04-29,11.6,23.8,,3.5,72.3,13.6,12.93,
257,양산시,2018-04-30,14.6,24.7,,3.2,76.5,13.6,11.4,
257,양산시,2018-05-01,13.7,24.9,,1.4,78.9,13.6,5.68,
257,양산시,2018-05-02,13.4,18.9,3,2.2,94.4,13.6,1.43,
257,양산시,2018-05-03,9.8,21.4,,3.4,51.5,13.7,11.92,
257,양산시,2018-05-04,7.3,23.2,,3.2,50.6,13.7,14.13,
257,양산시,2018-05-05,10.2,24.5,,3.7,55.8,13.7,12.2,
257,양산시,2018-05-06,15.6,18.4,25,2.3,96.5,13.8,.75,
257,양산시,2018-05-07,14.1,19.5,24,3.3,91.9,13.8,3.19,
257,양산시,2018-05-08,13.2,17.8,,4.7,71,13.8,6.22,
257,양산시,2018-05-09,11.9,17.2,,3.7,64.8,13.9,11.11,
257,양산시,2018-05-10,8.9,22.8,,2.1,73.3,13.9,14.01,
257,양산시,2018-05-11,9.6,23.9,,2.7,65.4,13.9,13.75,
257,양산시,2018-05-12,14.4,20.1,4.5,2,87.8,13.9,2.54,
257,양산시,2018-05-13,15.3,27.8,13,2.3,84.1,14,8.17,
257,양산시,2018-05-14,13.1,27.4,,2.1,70.9,14,13.96,
257,양산시,2018-05-15,15.6,30.1,,2.9,72.9,14,13.19,
257,양산시,2018-05-16,20.3,22.4,3,3.5,99.8,14.1,.92,
257,양산시,2018-05-17,20.7,23.3,3.5,3.8,100,14.1,1.9,
257,양산시,2018-05-18,13.1,25.3,3,3.8,93,14.1,3.51,
257,양산시,2018-05-19,13,20.6,,4.8,65.1,14.1,13.04,
257,양산시,2018-05-20,12.6,21.3,,5.1,63.4,14.1,12.07,
257,양산시,2018-05-21,14.3,22.7,,4,74.4,14.2,11.86,
257,양산시,2018-05-22,12.2,26.1,5,2.4,76,14.2,11.86,
257,양산시,2018-05-23,13.9,28.5,32.5,1.2,76.5,14.2,11.55,
257,양산시,2018-05-24,11.1,28.1,,2.3,62,14.2,14.73,
257,양산시,2018-05-25,14.5,30.2,,2.1,52.5,14.2,12.65,
257,양산시,2018-05-26,13.9,30,,1.6,57,14.3,14.46,
257,양산시,2018-05-27,15.3,28.2,,2,67.3,14.3,10.63,
257,양산시,2018-05-28,18.5,24.9,.5,1.1,79.6,14.3,4.69,
257,양산시,2018-05-29,17.4,29.3,,1.5,77,14.3,13,
257,양산시,2018-05-30,19.2,29.3,9,1.8,80.6,14.4,11.58,
257,양산시,2018-05-31,17.2,27.4,,1.8,68.5,14.4,10.73,
257,양산시,2018-06-01,14.8,32.1,,1.7,62.8,14.4,14.35,
257,양산시,2018-06-02,16.2,32,,1.9,64.5,14.4,13.5,
257,양산시,2018-06-03,18.3,29.9,,2.2,68.6,14.4,12.55,
257,양산시,2018-06-04,16.9,29.3,,2.4,65.9,14.4,13,
257,양산시,2018-06-05,18.3,24.4,4,1,82.4,14.4,3.99,
257,양산시,2018-06-06,16.8,30.2,,1.6,74.8,14.5,13.15,
257,양산시,2018-06-07,17.5,30.5,,2.3,73.1,14.5,14.1,
257,양산시,2018-06-08,18.3,32.6,,2,65,14.5,11.17,
257,양산시,2018-06-09,19.6,25.4,0,4.5,64.9,14.5,12.49,
257,양산시,2018-06-10,17.3,22.4,1.5,4.2,77.4,14.5,5.48,
257,양산시,2018-06-11,15.8,20.9,29,3.3,82.1,14.5,5.32,
257,양산시,2018-06-12,15.3,23.6,.5,1.8,74.9,14.5,5.5,
257,양산시,2018-06-13,17.5,26.1,,2.2,71.9,14.5,8.76,
257,양산시,2018-06-14,18.4,25.3,,3.7,69,14.5,14.57,
257,양산시,2018-06-15,18.2,24.8,,3.7,64.5,14.5,9.04,
257,양산시,2018-06-16,16.8,24.9,,3.5,66.1,14.5,11.43,
257,양산시,2018-06-17,13.5,29.6,,1.6,68.9,14.5,10.59,
257,양산시,2018-06-18,17.5,30.2,,1.6,69.4,14.5,11.91,
257,양산시,2018-06-19,19.3,28.4,6.5,1.4,85.5,14.5,5.45,
257,양산시,2018-06-20,18.7,29.6,.5,1.7,72.3,14.6,10.71,
257,양산시,2018-06-21,18.4,33.4,,1.9,60.3,14.6,14.58,
257,양산시,2018-06-22,17.7,32.6,,1.1,56.8,14.5,11.4,
257,양산시,2018-06-23,19.9,29.1,0,2,66.8,14.5,8.12,
257,양산시,2018-06-24,19.4,36.5,,2.3,59.4,14.5,13.52,
257,양산시,2018-06-25,19.6,32.4,,1.9,70.8,14.6,12.05,
257,양산시,2018-06-26,20.2,26.9,.5,2.7,88.3,14.5,2.41,
257,양산시,2018-06-27,23.5,28.5,17.5,4.5,87.9,14.5,5.65,
257,양산시,2018-06-28,19.8,23.8,90,2,97.1,14.5,1.63,
257,양산시,2018-06-29,22.1,28.5,6,2.1,90,14.5,7.68,
257,양산시,2018-06-30,20.3,24.3,33,.9,97.3,14.5,1.47,
257,양산시,2018-07-01,20.3,30.7,27,2.3,86.5,14.5,9.18,
257,양산시,2018-07-02,24,31.2,4,1.8,84.6,14.5,5.83,
257,양산시,2018-07-03,22.8,25.6,126,3.8,92.6,14.5,1.59,
257,양산시,2018-07-04,22.9,32,.1,2.4,78.4,14.5,12.78,
257,양산시,2018-07-05,22.4,26.9,7.5,2.4,91.1,14.5,4.17,
257,양산시,2018-07-06,19.8,22.7,2,4.1,88.5,14.5,1.99,
257,양산시,2018-07-07,18.5,22.5,,4.8,76,14.5,5.38,
257,양산시,2018-07-08,17.5,22.8,,4.3,79.8,14.4,5.12,
257,양산시,2018-07-09,18.8,23.1,4.5,4,89.3,14.4,3.64,
257,양산시,2018-07-10,19.7,32.4,,1.7,78.9,14.4,12.87,
257,양산시,2018-07-11,22.8,34,,1.9,75.8,14.4,13.22,
257,양산시,2018-07-12,23.8,33.9,,2.3,78.6,14.4,13.03,
257,양산시,2018-07-13,24.8,35.9,,1.8,77.8,14.4,14.82,
257,양산시,2018-07-14,25.1,36.6,,1.9,76.4,14.3,15.79,
257,양산시,2018-07-15,25,35.8,,2,77.4,14.3,15.61,
257,양산시,2018-07-16,25,35.9,,2.4,70.9,14.3,15.71,
257,양산시,2018-07-17,24.1,34.7,,2.4,71.9,14.3,15.34,
257,양산시,2018-07-18,24.7,36.8,,2,71.5,14.3,15.33,
257,양산시,2018-07-19,24.4,37,,1.5,69.3,14.2,15.03,
257,양산시,2018-07-20,24.1,38.6,,1.3,67,14.2,15.17,
257,양산시,2018-07-21,25.8,36.2,,1.7,68.6,14.2,15.42,
257,양산시,2018-07-22,25.5,35.6,,1.8,68.4,14.2,11.97,
257,양산시,2018-07-23,26.9,37.2,,2.2,67.3,14.2,21.06,
257,양산시,2018-07-24,26.2,36.5,,2.4,70.9,14.1,,
257,양산시,2018-07-25,26.5,38.3,,2.2,72.1,14.1,,
257,양산시,2018-07-26,27.6,38.2,,1.6,70.1,14.1,,
257,양산시,2018-07-27,26.9,37.7,0,1.4,72.5,14.1,,
257,양산시,2018-07-28,27.3,36.4,,2.8,67.3,14,,
257,양산시,2018-07-29,25.1,35.5,2,4.1,68.4,14,,
257,양산시,2018-07-30,25.1,35,4.5,3.5,73,14,,
257,양산시,2018-07-31,26.1,35.9,,3.3,66.1,14,,
257,양산시,2018-08-01,25.3,37.7,,2.6,61.1,13.9,,2
257,양산시,2018-08-02,26.1,36.9,,2.6,63.5,13.9,,2.6
257,양산시,2018-08-03,25.9,35.5,,2.5,68.8,13.9,,3.4
257,양산시,2018-08-04,26,37.5,,2.6,70.8,13.8,,2.1
257,양산시,2018-08-05,27.6,39,,1.9,63.1,13.8,,3.5
257,양산시,2018-08-06,27.2,36.9,.4,2.2,71.6,13.8,,7.3
257,양산시,2018-08-07,26.5,34.8,.1,3,70.9,13.8,12.29,6.3
257,양산시,2018-08-08,24.7,36.8,,2,67.8,13.7,10.97,5.4
257,양산시,2018-08-09,25.7,35.4,.2,2.2,69.9,13.7,10.9,6.5
257,양산시,2018-08-10,25.5,29.5,.5,1.8,81.8,13.7,3.4,8.4
257,양산시,2018-08-11,25,32.2,.5,3,77.8,13.6,5.07,8.3
257,양산시,2018-08-12,25.1,35.1,7,2.3,76.5,13.6,9.22,7.6
257,양산시,2018-08-13,26.1,37.1,,2,70,13.6,14.87,6.1
257,양산시,2018-08-14,25.1,39.1,,1.8,65,13.6,14.32,5.3
257,양산시,2018-08-15,25.7,34.9,15,2.7,84,13.5,6.43,7.1
257,양산시,2018-08-16,23.9,30,9.5,2.7,86.4,13.5,3.24,9.6
257,양산시,2018-08-17,23.4,29.6,,4.4,61.8,13.4,13.44,5
257,양산시,2018-08-18,20.9,30.4,,2.8,63,13.4,14.18,4.3
257,양산시,2018-08-19,18.5,33.9,,1.6,69.9,13.4,14.22,4.5
257,양산시,2018-08-20,20.4,32.9,,1.2,72.6,13.3,12.68,2
257,양산시,2018-08-21,20.9,35.1,,1.9,68.1,13.3,14.21,2.6
257,양산시,2018-08-22,28,34,,3.6,63,13.3,8.35,7.8
257,양산시,2018-08-23,25.4,31.6,37.5,3.2,78.9,13.3,4.44,8
257,양산시,2018-08-24,26.1,31.8,8.5,5.5,82.1,13.2,7.35,7.1
257,양산시,2018-08-25,23.7,30.1,4,1.8,87,13.2,5.03,7.8
257,양산시,2018-08-26,23.5,29.5,77.5,1.8,93.5,13.2,2.71,8.2
257,양산시,2018-08-27,23.7,28.3,37,1.8,97,13.1,2.61,9.3
257,양산시,2018-08-28,23.9,32.7,.1,1.8,86.3,13.1,9.49,6.3
257,양산시,2018-08-29,23.1,31.8,,2.9,83.6,13,11.92,4.7
257,양산시,2018-08-30,24.7,31.7,25.5,2.9,87.8,13,6.34,6.9
257,양산시,2018-08-31,22.6,28.6,26,2,92.1,13,3.2,9
257,양산시,2018-09-01,20,28.4,49.5,2.9,83.3,12.9,6.1,8.3
257,양산시,2018-09-02,21.2,25.7,1,3.4,79.9,12.9,5.54,5.9
257,양산시,2018-09-03,22.5,27.7,9.5,2,93.9,12.9,3.54,8.9
257,양산시,2018-09-04,21.2,31.6,.3,1.3,78.8,12.8,9.91,4.9
257,양산시,2018-09-05,18.1,30.3,,2.1,71.4,12.8,12,2.5
257,양산시,2018-09-06,18.5,27.8,,1.4,78.8,12.8,5.79,9.1
257,양산시,2018-09-07,20.3,25,21,2.1,87.9,12.7,3.88,9.9
257,양산시,2018-09-08,18.4,25,,1.7,74.1,12.7,4.59,9.9
257,양산시,2018-09-09,21.1,26.5,,3.6,68.1,12.6,7.86,8.4
257,양산시,2018-09-10,19.4,26.8,,3.5,62.8,12.6,10.39,4.9
257,양산시,2018-09-11,19,25.4,,3.8,65.1,12.6,10.22,6.5
257,양산시,2018-09-12,20.2,28,,3.6,74.6,12.5,10.68,6.6
257,양산시,2018-09-13,21.7,23.1,5.5,2.9,87.5,12.5,2.2,10
257,양산시,2018-09-14,21.5,23.6,25.5,3,94.1,12.5,2.67,8.4
257,양산시,2018-09-15,21.4,25.1,1.5,2.1,90.8,12.4,3.41,7.9
257,양산시,2018-09-16,21.7,31.4,,1.6,82,12.4,9.56,6.9
257,양산시,2018-09-17,21.7,29.2,,1.1,73.3,12.4,8.41,7
257,양산시,2018-09-18,20.4,29.4,,1.5,77.5,12.3,9.93,4.9
257,양산시,2018-09-19,20.7,27.5,.5,1.5,84.9,12.3,4.41,8.4
257,양산시,2018-09-20,20.1,22.8,7.5,2.9,88,12.2,3.23,8.5
257,양산시,2018-09-21,19.4,22.8,26,2.8,89.8,12.2,1.5,9.1
257,양산시,2018-09-22,18,28.4,,1.4,79.9,12.2,11.36,7.5
257,양산시,2018-09-23,15.3,28.6,,1.4,78,12.1,9.71,6.4
257,양산시,2018-09-24,13.3,23.2,,1.1,70,12.1,5.79,8.5
257,양산시,2018-09-25,10.5,25.6,,2.4,71,12.1,11.05,4.9
257,양산시,2018-09-26,17.3,24.2,.1,3.7,65.3,12,6.46,7.3
257,양산시,2018-09-27,16.1,25.3,,3.4,66,12,10.01,2.9
257,양산시,2018-09-28,16.1,25.3,.2,3.1,67.3,12,8.35,7.8
257,양산시,2018-09-29,17.4,19.3,18.5,2.4,90.3,11.9,1.24,9.9
257,양산시,2018-09-30,17,26.8,6.5,2.9,68.8,11.9,7.16,5.9
257,양산시,2018-10-01,13.6,23.3,,3,56.4,11.9,11.27,4.4
257,양산시,2018-10-02,11.2,23.8,,1.4,72.4,11.8,11.04,2.6
257,양산시,2018-10-03,11,25.3,,1.5,71.5,11.8,11.8,1.1
257,양산시,2018-10-04,15.3,25.9,.5,3.7,69.5,11.7,8.74,8.1
257,양산시,2018-10-05,17.9,21,57,4.9,95.6,11.7,1.5,10
257,양산시,2018-10-06,17.5,25.2,159,4.4,87.6,11.7,3.32,8.5
257,양산시,2018-10-07,15.4,27.6,,.8,82.5,11.6,11.1,2.1
257,양산시,2018-10-08,11.8,24.6,,1.4,63.5,11.6,10.41,4
257,양산시,2018-10-09,13.2,21.2,0,1.8,73,11.5,4.71,9.6
257,양산시,2018-10-10,13.1,21.6,.1,1.8,69.1,11.5,5.19,9.5
257,양산시,2018-10-11,10.2,18.7,,2.3,46.6,11.5,10.46,4.9
257,양산시,2018-10-12,6.5,19.7,,1.2,65.8,11.4,11.35,.4
257,양산시,2018-10-13,8,21.8,0,1.6,77.3,11.4,8.08,4.4
257,양산시,2018-10-14,8.8,22.3,,.9,76.1,11.4,9.01,5.1
257,양산시,2018-10-15,12.2,23.5,,1.1,70.8,11.3,10.05,5.8
257,양산시,2018-10-16,10,20.2,,.8,83,11.3,4.1,8.8
257,양산시,2018-10-17,9.6,22.4,,1.2,78.3,11.3,9.45,3.4
257,양산시,2018-10-18,8.8,21.3,,1.7,69.5,11.2,9.97,2.5
257,양산시,2018-10-19,10.7,21.3,,2.6,65,11.2,10.29,2.4
257,양산시,2018-10-20,7.2,22.6,,1.2,71.4,11.2,10.73,.9
257,양산시,2018-10-21,6.5,23.4,,1.1,72,11.1,10.39,.5
257,양산시,2018-10-22,8.7,22.6,,.8,82.6,11.1,6.32,6.9
257,양산시,2018-10-23,11,23,0,1.2,78.1,11.1,7.62,3.8
257,양산시,2018-10-24,8,22.7,,1.1,73.1,11,10.24,0
257,양산시,2018-10-25,7.2,22.5,,1.1,75.4,11,9.72,.6
257,양산시,2018-10-26,10.2,18.5,3,1,87.6,11,1.63,8
257,양산시,2018-10-27,8.4,17.3,,3.2,55.6,10.9,6.6,2.9
257,양산시,2018-10-28,5.4,18.8,,3.2,65.6,10.9,9.32,1.9
257,양산시,2018-10-29,9,18.9,.1,2.1,62.4,10.9,5.29,2.4
257,양산시,2018-10-30,4.6,16.2,,1.6,61.8,10.8,10.14,.1
257,양산시,2018-10-31,5.7,17,,1.6,61.6,10.8,9.64,2.3
257,양산시,2018-11-01,3.1,17.9,,1,68.5,10.8,9.55,0
257,양산시,2018-11-02,3,19.7,,1,69.8,10.7,9.18,.5
257,양산시,2018-11-03,3.7,20.5,,.9,72.9,10.7,8.97,2.1
257,양산시,2018-11-04,3.6,22.1,,.9,70.3,10.7,9.25,1.5
257,양산시,2018-11-05,4.7,22.1,,1.2,75.9,10.6,8.14,1.9
257,양산시,2018-11-06,7.5,22.7,,1.4,77.3,10.6,7.86,3.8
257,양산시,2018-11-07,12.9,20,0,2.3,74.4,10.6,3.06,9.4
257,양산시,2018-11-08,15.3,18.9,54.5,3.1,92.1,10.5,.74,9.4
257,양산시,2018-11-09,7.9,18.5,,2.4,71.5,10.5,5.94,4.6
257,양산시,2018-11-10,6,20.5,,1.4,71.4,10.5,8.43,0
257,양산시,2018-11-11,5.2,19.8,1.5,1.1,81.4,10.4,6,6.3
257,양산시,2018-11-12,10.7,17.4,2.5,1.9,78.5,10.4,4.48,5.9
257,양산시,2018-11-13,9.2,17.7,,2.8,74.1,10.4,8.04,6.9
257,양산시,2018-11-14,5.5,18.3,,1.8,77.5,10.4,7.51,3
257,양산시,2018-11-15,5.5,18.7,,1,77.8,10.3,7.25,2.8
257,양산시,2018-11-16,6.6,15.8,0,.9,83.9,10.3,2.56,7.5
257,양산시,2018-11-17,5.2,17.6,,1.1,75,10.3,7.48,2.4
257,양산시,2018-11-18,4.9,13.2,,1.4,56.1,10.3,3.03,9
257,양산시,2018-11-19,4.1,16.7,,1.1,54.1,10.2,7.59,3.9
257,양산시,2018-11-20,2.2,16.2,,1.3,58.4,10.2,8.16,.6
257,양산시,2018-11-21,1.9,12.7,,.8,63.1,10.2,3.14,9.1
257,양산시,2018-11-22,.5,10.9,,2.1,43.8,10.2,8.33,1.5
257,양산시,2018-11-23,-1.8,11.1,,1.3,54,10.1,7.66,1.1
257,양산시,2018-11-24,-1.7,9.8,.5,1.3,73.3,10.1,2.61,5.8
257,양산시,2018-11-25,1.9,13.6,,1.8,86.4,10.1,5.93,5.3
257,양산시,2018-11-26,.6,16.5,,1,80.4,10.1,7.08,2.4
257,양산시,2018-11-27,3.7,18.2,,1.3,72.9,10,7.49,.6
257,양산시,2018-11-28,2.9,16.4,,1.5,70,10,6.19,1.9
257,양산시,2018-11-29,.9,15.3,,.9,63.8,10,6.29,1.6
257,양산시,2018-11-30,1.7,16,,1.1,68.6,10,6.4,1.6
257,양산시,2018-12-01,3.6,13.9,,1.3,67.3,10,3.51,8.1
