,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_totpower,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar
2018-11-07 17:00,0.36923076923076925,0.12307692307692308,13.100000000000001,13.109230769230784,0.0,15.4,0.0,2.1,180.0,71.0,0.0,0.06,0.0,10.0,0.0,16.666666666666668
2018-11-08 09:00,42.24285714285714,33.94285714285714,10.248571428571438,9.799999999999995,0.0,12.4,2.3,1.9,90.0,100.0,0.0,0.11,0.0,10.0,0.0,30.555555555555557
2018-11-08 10:00,20.782608695652176,15.942028985507246,10.200000000000006,9.799999999999995,0.0,12.5,0.0,1.9,90.0,99.0,0.0,0.13,0.0,10.0,0.0,36.111111111111114
2018-11-08 11:00,77.32857142857142,62.25714285714286,11.008571428571425,10.19142857142857,1000.0,12.6,0.0,2.8,90.0,100.0,0.0,0.06,0.0,10.0,0.0,16.666666666666668
2018-11-08 12:00,58.02857142857143,46.94285714285714,11.568571428571431,10.321428571428575,0.0,13.2,9.3,3.3,110.0,98.0,0.0,0.28,0.0,10.0,0.0,77.77777777777777
2018-11-08 13:00,8.942857142857143,5.6571428571428575,10.967142857142843,10.530000000000001,0.0,13.1,0.0,2.7,110.0,100.0,0.0,0.11,0.0,10.0,0.0,30.555555555555557
2018-11-08 14:00,14.91304347826087,9.695652173913043,11.514492753623182,10.786956521739118,0.0,13.6,0.0,4.1,110.0,97.0,0.0,0.09,0.0,10.0,0.0,25.0
2018-11-08 15:00,2.7,1.0714285714285714,11.799999999999986,11.428571428571429,0.0,13.6,9.0,2.6,110.0,99.0,0.0,0.09,0.0,10.0,0.0,25.0
2018-11-08 16:00,0.04411764705882353,0.0,12.035294117647075,11.797058823529401,0.0,14.0,0.0,1.8,90.0,100.0,0.0,0.02,0.0,10.0,0.0,5.555555555555555
2018-11-09 09:00,96.6,80.71428571428571,11.400000000000007,10.172857142857138,1000.0,11.8,0.0,3.2,290.0,79.0,0.0,0.07,0.0,10.0,0.0,19.444444444444443
2018-11-09 10:00,333.07142857142856,370.4,15.018571428571429,11.295714285714284,2000.0,12.8,0.0,4.7,270.0,70.0,0.0,0.31,0.0,8.0,0.0,86.11111111111111
2018-11-09 11:00,648.3714285714286,820.4285714285714,19.962857142857132,12.305714285714279,4000.0,13.6,0.0,3.7,290.0,66.0,0.6,0.87,0.0,6.0,0.0,241.66666666666666
2018-11-09 12:00,555.9420289855072,724.1304347826087,19.485507246376805,12.888405797101449,3000.0,14.9,0.0,4.7,270.0,55.0,0.9,1.79,0.0,6.0,0.0,497.22222222222223
2018-11-09 13:00,365.8285714285714,439.3142857142857,16.577142857142853,12.944285714285716,2000.0,16.2,0.0,3.4,270.0,53.0,1.0,2.02,0.0,6.0,0.0,561.1111111111111
2018-11-09 14:00,337.5571428571429,428.1857142857143,17.351428571428563,13.637142857142857,2000.0,15.2,0.0,4.9,290.0,57.0,1.0,1.72,0.0,6.0,0.0,477.77777777777777
2018-11-09 15:00,244.37142857142857,350.15714285714284,15.551428571428582,13.467142857142859,1000.0,15.3,0.0,4.8,270.0,59.0,1.0,1.29,0.0,6.0,0.0,358.3333333333333
2018-11-09 16:00,48.072463768115945,51.405797101449274,12.320289855072463,12.357971014492758,0.0,14.3,0.0,5.5,270.0,65.0,1.0,1.01,0.0,4.0,0.0,280.55555555555554
2018-11-09 17:00,4.2835820895522385,4.208955223880597,10.691044776119407,11.78805970149255,0.0,13.4,0.0,4.3,270.0,66.0,0.8,0.35,0.0,3.0,0.0,97.22222222222223
2018-11-10 09:00,247.84057971014494,261.1159420289855,15.562318840579703,11.318840579710137,2000.0,11.6,0.0,0.5,140.0,85.0,0.5,0.47,0.0,1.0,0.0,130.55555555555554
2018-11-10 10:00,292.7,304.1857142857143,17.56571428571428,12.295714285714281,2000.0,12.7,0.0,0.9,140.0,84.0,1.0,1.0,0.0,3.0,0.0,277.77777777777777
2018-11-10 11:00,490.12857142857143,596.3142857142857,21.47142857142857,13.339999999999998,3000.0,15.1,0.0,1.4,250.0,72.0,1.0,1.4,0.0,4.0,0.0,388.8888888888889
2018-11-10 12:00,601.6142857142858,812.7428571428571,25.784285714285705,14.732857142857142,4000.0,17.4,0.0,2.9,250.0,56.0,1.0,1.77,0.0,2.0,0.0,491.6666666666667
2018-11-10 13:00,601.2753623188406,886.3478260869565,24.550724637681167,15.169565217391291,3000.0,17.3,0.0,3.1,250.0,44.0,1.0,2.02,0.0,2.0,0.0,561.1111111111111
2018-11-10 14:00,503.14285714285717,817.6285714285714,22.072857142857135,15.891428571428573,3000.0,17.4,0.0,3.1,290.0,50.0,1.0,1.85,0.0,3.0,0.0,513.8888888888889
2018-11-10 15:00,310.2142857142857,570.9714285714285,18.514285714285723,15.720000000000004,2000.0,16.8,0.0,3.8,250.0,43.0,1.0,1.54,0.0,2.0,0.0,427.77777777777777
2018-11-10 16:00,79.27142857142857,150.57142857142858,13.512857142857138,14.024285714285702,0.0,15.0,0.0,2.9,270.0,55.0,1.0,0.97,0.0,0.0,0.0,269.44444444444446
2018-11-10 17:00,4.7164179104477615,6.91044776119403,10.362686567164177,12.57611940298507,0.0,13.5,0.0,2.9,250.0,64.0,1.0,0.36,0.0,0.0,0.0,100.0
2018-11-11 09:00,231.84285714285716,219.24285714285713,12.150000000000006,8.440000000000001,2000.0,8.8,0.0,0.4,0.0,97.0,0.4,0.48,0.0,8.0,0.0,133.33333333333334
2018-11-11 10:00,148.95714285714286,124.18571428571428,12.5657142857143,9.102857142857141,1000.0,10.4,0.0,1.3,110.0,82.0,0.1,0.7,0.0,9.0,0.0,194.44444444444446
2018-11-11 11:00,91.12857142857143,73.52857142857142,11.335714285714294,9.524285714285714,0.0,11.1,0.0,1.0,200.0,78.0,0.0,0.77,0.0,10.0,0.0,213.88888888888889
2018-11-11 12:00,97.28985507246377,79.82608695652173,10.355072463768112,9.165217391304353,1000.0,11.3,0.0,0.8,200.0,76.0,0.0,0.4,0.0,10.0,0.0,111.11111111111111
2018-11-11 13:00,127.98571428571428,104.24285714285715,11.135714285714288,9.149999999999997,0.0,11.8,0.0,1.4,290.0,77.0,0.0,0.4,0.0,10.0,0.0,111.11111111111111
2018-11-11 14:00,103.21428571428571,84.2,11.34428571428571,9.408571428571424,1000.0,11.7,0.0,1.8,340.0,76.0,0.0,0.39,0.0,10.0,0.0,108.33333333333333
2018-11-11 15:00,20.0,14.4,9.561428571428571,9.369999999999997,0.0,11.7,0.0,1.4,360.0,63.0,0.0,0.37,0.0,10.0,0.0,102.77777777777777
2018-11-11 16:00,12.72463768115942,8.55072463768116,8.817391304347819,8.640579710144925,0.0,11.0,0.0,1.4,290.0,64.0,0.0,0.07,0.0,10.0,0.0,19.444444444444443
2018-11-11 17:00,0.25757575757575757,0.06060606060606061,7.736363636363646,7.9136363636363525,0.0,10.6,0.0,1.2,290.0,65.0,0.0,0.02,0.0,10.0,0.0,5.555555555555555
2018-11-12 09:00,329.18840579710144,373.69565217391306,13.417391304347825,6.804347826086959,3000.0,7.9,0.0,0.6,180.0,66.0,1.0,0.67,0.0,0.0,0.0,186.11111111111111
2018-11-12 10:00,499.34285714285716,613.8714285714286,20.262857142857136,8.802857142857139,3000.0,10.7,0.0,1.7,270.0,56.0,1.0,1.25,0.0,0.0,0.0,347.22222222222223
2018-11-12 11:00,618.2,810.6714285714286,23.729999999999997,9.764285714285714,4000.0,12.1,0.0,0.9,270.0,48.0,1.0,1.69,0.0,0.0,0.0,469.44444444444446
2018-11-12 12:00,661.3571428571429,926.2,26.52142857142858,11.270000000000001,4000.0,13.1,0.0,1.7,270.0,43.0,1.0,1.94,0.0,0.0,0.0,538.8888888888889
2018-11-12 13:00,644.5942028985507,976.2463768115942,29.844927536231875,13.155072463768114,4000.0,13.8,0.0,1.2,340.0,38.0,1.0,1.99,0.0,0.0,0.0,552.7777777777778
2018-11-12 14:00,534.1428571428571,896.3714285714286,24.06857142857142,13.727142857142855,2000.0,13.6,0.0,1.4,340.0,38.0,1.0,1.8,0.0,0.0,0.0,500.0
2018-11-12 15:00,311.6714285714286,604.6857142857143,17.778571428571425,13.702857142857143,1000.0,14.9,0.0,1.1,230.0,37.0,1.0,1.42,0.0,0.0,0.0,394.44444444444446
2018-11-12 16:00,63.04347826086956,144.17391304347825,10.739130434782611,11.44782608695653,0.0,12.4,0.0,2.8,250.0,46.0,1.0,0.87,0.0,0.0,0.0,241.66666666666666
2018-11-12 17:00,2.8970588235294117,4.161764705882353,8.601470588235289,10.01323529411764,0.0,11.1,0.0,2.6,270.0,53.0,1.0,0.33,0.0,1.0,0.0,91.66666666666667
2018-11-13 09:00,307.87142857142857,351.15714285714284,14.724285714285704,7.808571428571434,2000.0,7.7,0.0,0.3,0.0,74.0,1.0,0.58,0.0,0.0,0.0,161.11111111111111
2018-11-13 10:00,468.04285714285714,578.4571428571429,21.32571428571428,9.428571428571425,3000.0,9.8,0.0,0.7,160.0,64.0,1.0,1.15,0.0,0.0,0.0,319.44444444444446
2018-11-13 11:00,588.4202898550725,775.3478260869565,24.976811594202903,11.175362318840575,3000.0,12.6,0.0,0.7,200.0,56.0,1.0,1.6,0.0,0.0,0.0,444.44444444444446
2018-11-13 12:00,624.3857142857142,877.7,26.134285714285717,12.30857142857143,4000.0,14.3,0.0,1.5,230.0,51.0,1.0,1.88,0.0,1.0,0.0,522.2222222222222
2018-11-13 13:00,590.7428571428571,888.8142857142857,23.002857142857145,12.409999999999998,3000.0,15.2,0.0,1.6,290.0,46.0,1.0,1.85,0.0,1.0,0.0,513.8888888888889
2018-11-13 14:00,505.8550724637681,845.5217391304348,22.82753623188405,14.020289855072463,3000.0,14.8,0.0,2.7,250.0,44.0,1.0,1.69,0.0,1.0,0.0,469.44444444444446
2018-11-13 15:00,294.6857142857143,572.7285714285714,17.839999999999996,14.149999999999995,1000.0,14.7,0.0,2.4,230.0,41.0,1.0,1.4,0.0,1.0,0.0,388.8888888888889
2018-11-13 16:00,62.214285714285715,138.4,11.358571428571429,11.988571428571426,0.0,13.4,0.0,2.3,270.0,46.0,1.0,0.86,0.0,1.0,0.0,238.88888888888889
2018-11-13 17:00,3.0153846153846153,4.2153846153846155,9.164615384615388,11.036923076923093,0.0,11.9,0.0,2.3,270.0,50.0,1.0,0.31,0.0,0.0,0.0,86.11111111111111
2018-11-14 09:00,299.6,342.3857142857143,13.257142857142858,7.898571428571429,2000.0,8.5,0.0,0.5,200.0,73.0,1.0,0.56,0.0,0.0,0.0,155.55555555555554
2018-11-14 10:00,464.42857142857144,574.4714285714285,19.787142857142854,9.750000000000004,3000.0,10.6,0.0,0.7,180.0,63.0,1.0,1.1,0.0,0.0,0.0,305.55555555555554
2018-11-14 11:00,579.1285714285714,764.0,26.648571428571426,11.940000000000001,3000.0,12.6,0.0,1.7,160.0,57.0,1.0,1.58,0.0,0.0,0.0,438.8888888888889
2018-11-14 12:00,617.5942028985507,870.2753623188406,27.18985507246376,13.081159420289858,3000.0,14.4,0.0,1.4,140.0,53.0,1.0,1.85,0.0,1.0,0.0,513.8888888888889
2018-11-14 13:00,535.0,815.8428571428572,26.702857142857148,14.125714285714285,3000.0,14.5,0.0,1.1,180.0,50.0,1.0,1.92,0.0,1.0,0.0,533.3333333333334
2018-11-14 14:00,493.8,831.5857142857143,24.398571428571433,15.320000000000002,3000.0,16.2,0.0,1.4,360.0,43.0,1.0,1.79,0.0,1.0,0.0,497.22222222222223
2018-11-14 15:00,305.536231884058,593.6376811594203,19.940579710144924,15.85072463768116,1000.0,16.3,0.0,1.8,250.0,42.0,1.0,1.35,0.0,1.0,0.0,375.0
2018-11-14 16:00,50.92857142857143,101.11428571428571,12.23571428571428,13.432857142857149,0.0,14.9,0.0,1.3,270.0,46.0,1.0,0.84,0.0,1.0,0.0,233.33333333333334
2018-11-14 17:00,1.7941176470588236,2.323529411764706,9.472058823529412,12.023529411764718,0.0,13.1,0.0,1.9,270.0,58.0,0.8,0.33,0.0,1.0,0.0,91.66666666666667
2018-11-15 09:00,221.91304347826087,234.66666666666666,11.075362318840577,7.3420289855072545,1000.0,8.7,0.0,0.6,180.0,81.0,1.0,0.62,0.0,7.0,0.0,172.22222222222223
2018-11-15 10:00,435.72857142857146,524.5142857142857,21.295714285714297,10.402857142857142,2000.0,11.5,0.0,1.2,70.0,60.0,0.6,0.78,0.0,6.0,0.0,216.66666666666666
2018-11-15 11:00,518.7428571428571,639.1285714285714,26.001428571428573,13.024285714285716,4000.0,12.7,0.0,1.1,140.0,56.0,1.0,1.43,0.0,7.0,0.0,397.22222222222223
2018-11-15 12:00,507.04285714285714,664.2,23.897142857142864,13.071428571428573,3000.0,13.5,0.0,1.7,180.0,53.0,1.0,1.56,0.0,7.0,0.0,433.3333333333333
2018-11-15 13:00,425.0,552.1014492753624,23.511594202898557,14.021739130434787,2000.0,13.9,0.0,0.8,160.0,47.0,0.9,1.42,0.0,8.0,0.0,394.44444444444446
2018-11-15 14:00,409.85714285714283,602.3142857142857,23.341428571428573,14.975714285714282,2000.0,14.8,0.0,0.7,110.0,40.0,1.0,1.49,0.0,9.0,0.0,413.8888888888889
2018-11-15 15:00,268.5571428571429,431.8285714285714,19.64428571428571,14.981428571428575,1000.0,15.7,0.0,0.7,200.0,37.0,0.7,1.01,0.0,8.0,0.0,280.55555555555554
2018-11-15 16:00,73.21739130434783,100.59420289855072,12.89710144927535,13.314492753623194,0.0,14.6,0.0,1.8,250.0,41.0,1.0,0.74,0.0,8.0,0.0,205.55555555555554
2018-11-15 17:00,4.151515151515151,5.0606060606060606,9.775757575757575,12.096969696969696,0.0,13.9,0.0,1.3,200.0,44.0,0.9,0.32,0.0,5.0,0.0,88.88888888888889
2018-11-16 09:00,142.11428571428573,123.51428571428572,12.184285714285725,9.10571428571428,1000.0,8.5,0.0,0.3,0.0,76.0,0.0,0.23,0.0,9.0,0.0,63.888888888888886
2018-11-16 10:00,338.4927536231884,372.4492753623188,18.9231884057971,11.037681159420284,2000.0,9.9,0.0,0.2,0.0,68.0,0.0,0.49,0.0,8.0,0.0,136.11111111111111
2018-11-16 11:00,469.5857142857143,590.7142857142857,22.110000000000003,12.068571428571424,3000.0,11.3,0.0,1.5,180.0,64.0,0.4,0.81,0.0,7.0,0.0,225.0
2018-11-16 12:00,465.6,627.1285714285714,19.590000000000003,11.898571428571433,3000.0,13.8,0.0,1.3,200.0,55.0,0.8,1.33,0.0,5.0,0.0,369.44444444444446
2018-11-16 13:00,299.42857142857144,374.0285714285714,17.92428571428571,12.487142857142855,2000.0,14.6,0.0,2.0,200.0,52.0,0.9,1.38,0.0,3.0,0.0,383.3333333333333
2018-11-16 14:00,261.30434782608694,346.40579710144925,15.249275362318837,12.168115942028976,1000.0,15.0,0.0,3.4,270.0,53.0,0.9,1.44,0.0,2.0,0.0,400.0
2018-11-16 15:00,187.74285714285713,277.6142857142857,13.977142857142857,11.545714285714283,1000.0,14.2,0.0,2.8,290.0,60.0,1.0,1.23,0.0,2.0,0.0,341.6666666666667
2018-11-16 16:00,44.18571428571428,50.9,10.550000000000002,10.08714285714286,0.0,12.1,0.0,2.9,290.0,67.0,0.2,0.41,0.0,2.0,0.0,113.88888888888889
2018-11-16 17:00,0.5384615384615384,0.1076923076923077,8.743076923076924,9.229230769230766,0.0,11.2,0.0,2.9,250.0,75.0,0.1,0.16,0.0,8.0,0.0,44.44444444444444
2018-11-17 09:00,312.2173913043478,365.57971014492756,9.688405797101444,3.994202898550724,2000.0,5.4,0.0,0.5,360.0,64.0,1.0,0.61,0.0,3.0,0.0,169.44444444444446
2018-11-17 10:00,476.5857142857143,598.2857142857143,16.822857142857146,5.658571428571432,3000.0,5.7,0.0,1.1,160.0,60.0,1.0,1.19,0.0,1.0,0.0,330.55555555555554
2018-11-17 11:00,574.1857142857143,757.9,22.58714285714285,7.608571428571434,3000.0,8.5,0.0,0.9,160.0,52.0,1.0,1.64,0.0,4.0,0.0,455.55555555555554
2018-11-17 12:00,625.6714285714286,830.9571428571429,22.637142857142855,9.128571428571426,4000.0,9.9,0.0,2.0,200.0,50.0,1.0,1.93,0.0,4.0,0.0,536.1111111111111
2018-11-17 13:00,264.2463768115942,268.1014492753623,14.192753623188409,8.615942028985511,2000.0,10.9,0.0,1.1,180.0,35.0,1.0,1.88,0.0,7.0,0.0,522.2222222222222
2018-11-17 14:00,153.87142857142857,131.95714285714286,10.637142857142853,8.144285714285713,1000.0,10.6,0.0,2.3,200.0,40.0,0.4,1.04,0.0,9.0,0.0,288.8888888888889
2018-11-17 15:00,106.01428571428572,92.78571428571429,9.132857142857153,7.524285714285717,0.0,9.9,0.0,3.0,270.0,38.0,0.0,0.56,0.0,9.0,0.0,155.55555555555554
2018-11-17 16:00,34.869565217391305,28.753623188405797,7.185507246376814,6.7347826086956495,0.0,9.1,0.0,2.7,270.0,43.0,0.0,0.38,0.0,9.0,0.0,105.55555555555556
2018-11-17 17:00,2.5671641791044775,2.1791044776119404,5.891044776119397,6.295522388059702,0.0,8.7,0.0,2.8,270.0,38.0,0.0,0.17,0.0,9.0,0.0,47.22222222222222
2018-11-18 09:00,186.92857142857142,194.5,8.069999999999997,4.20857142857143,1000.0,4.2,0.0,0.2,0.0,68.0,0.0,0.19,0.0,9.0,0.0,52.77777777777778
2018-11-18 10:00,365.74285714285713,393.9428571428571,16.191428571428574,6.620000000000003,3000.0,6.7,0.0,0.5,160.0,57.0,0.4,0.75,0.0,7.0,0.0,208.33333333333334
2018-11-18 11:00,561.0144927536232,653.1594202898551,21.22028985507246,8.555072463768116,3000.0,9.4,0.0,1.2,180.0,44.0,1.0,1.59,0.0,6.0,0.0,441.6666666666667
2018-11-18 12:00,389.37142857142857,429.87142857142857,16.678571428571434,8.541428571428572,3000.0,11.0,0.0,2.5,270.0,44.0,1.0,1.67,0.0,7.0,0.0,463.8888888888889
2018-11-18 13:00,372.35714285714283,436.6,15.040000000000003,8.81285714285714,2000.0,11.0,0.0,1.1,270.0,44.0,0.5,1.21,0.0,9.0,0.0,336.1111111111111
2018-11-18 14:00,220.81428571428572,228.14285714285714,12.802857142857137,9.008571428571424,2000.0,11.4,0.0,2.0,290.0,44.0,0.4,1.04,0.0,9.0,0.0,288.8888888888889
2018-11-18 15:00,163.34782608695653,204.82608695652175,10.826086956521738,8.913043478260867,0.0,10.8,0.0,2.2,270.0,48.0,0.2,0.83,0.0,9.0,0.0,230.55555555555554
2018-11-18 16:00,48.214285714285715,55.7,7.938571428571426,7.994285714285715,1000.0,10.6,0.0,3.2,270.0,48.0,0.9,0.73,0.0,8.0,0.0,202.77777777777777
2018-11-18 17:00,0.22727272727272727,0.07575757575757576,6.7121212121212155,7.300000000000008,0.0,9.4,0.0,2.4,290.0,46.0,0.1,0.19,0.0,7.0,0.0,52.77777777777778
2018-11-19 09:00,252.71428571428572,288.51428571428573,11.105714285714285,6.300000000000003,2000.0,7.3,0.0,0.4,0.0,75.0,1.0,0.46,0.0,0.0,0.0,127.77777777777777
2018-11-19 10:00,353.5652173913044,423.81159420289856,17.662318840579704,8.69855072463768,2000.0,8.9,0.0,1.3,140.0,64.0,1.0,0.99,0.0,0.0,0.0,275.0
2018-11-19 11:00,455.5,542.2571428571429,20.511428571428578,9.904285714285713,3000.0,10.3,0.0,1.1,180.0,62.0,1.0,1.42,0.0,2.0,0.0,394.44444444444446
2018-11-19 12:00,367.8857142857143,443.1142857142857,16.168571428571425,9.580000000000004,2000.0,11.1,0.0,1.3,230.0,51.0,0.9,1.38,0.0,6.0,0.0,383.3333333333333
2018-11-19 13:00,513.5428571428571,698.6,19.515714285714292,10.555714285714286,2000.0,13.6,0.0,2.7,270.0,44.0,0.6,1.25,0.0,7.0,0.0,347.22222222222223
2018-11-19 14:00,297.60869565217394,437.231884057971,14.871014492753618,10.266666666666662,1000.0,12.9,0.0,3.3,320.0,42.0,1.0,1.76,0.0,6.0,0.0,488.8888888888889
2018-11-19 15:00,176.05714285714285,243.04285714285714,12.020000000000001,9.798571428571428,1000.0,13.2,0.0,3.6,270.0,41.0,1.0,1.32,0.0,4.0,0.0,366.6666666666667
2018-11-19 16:00,62.97142857142857,72.61428571428571,8.40428571428571,8.209999999999997,0.0,11.9,0.0,3.3,270.0,47.0,1.0,0.75,0.0,6.0,0.0,208.33333333333334
2018-11-19 17:00,0.4,0.2,6.173846153846151,7.298461538461546,0.0,9.8,0.0,2.1,340.0,46.0,0.5,0.29,0.0,4.0,0.0,80.55555555555556
2018-11-20 09:00,276.27142857142854,328.5571428571429,8.805714285714284,3.7557142857142884,2000.0,3.3,0.0,1.5,180.0,60.0,1.0,0.51,0.0,0.0,0.0,141.66666666666666
2018-11-20 10:00,450.64285714285717,574.8142857142857,18.100000000000005,6.941428571428574,3000.0,6.0,0.0,1.9,200.0,44.0,1.0,1.11,0.0,0.0,0.0,308.3333333333333
2018-11-20 11:00,567.6811594202899,769.3478260869565,24.434782608695656,9.313043478260862,3000.0,8.1,0.0,1.8,180.0,38.0,1.0,1.54,0.0,0.0,0.0,427.77777777777777
2018-11-20 12:00,612.0142857142857,882.3428571428572,24.47285714285714,10.547142857142859,4000.0,9.9,0.0,2.1,160.0,30.0,1.0,1.85,0.0,0.0,0.0,513.8888888888889
2018-11-20 13:00,575.6428571428571,894.1428571428571,22.168571428571422,10.884285714285713,3000.0,10.6,0.0,2.6,180.0,28.0,1.0,1.92,0.0,0.0,0.0,533.3333333333334
2018-11-20 14:00,457.65714285714284,783.0428571428571,18.052857142857135,11.32857142857143,2000.0,11.7,0.0,2.5,180.0,25.0,1.0,1.75,0.0,0.0,0.0,486.1111111111111
2018-11-20 15:00,284.2028985507246,569.8405797101449,14.11304347826088,11.440579710144931,0.0,12.1,0.0,2.6,180.0,26.0,1.0,1.32,0.0,0.0,0.0,366.6666666666667
2018-11-20 16:00,51.91428571428571,100.01428571428572,8.577142857142855,9.278571428571427,0.0,11.2,0.0,2.2,230.0,25.0,1.0,0.83,0.0,0.0,0.0,230.55555555555554
2018-11-20 17:00,1.7575757575757576,2.515151515151515,6.333333333333331,8.34090909090909,0.0,10.2,0.0,1.7,230.0,29.0,0.9,0.29,0.0,0.0,0.0,80.55555555555556
2018-11-21 09:00,111.04285714285714,88.51428571428572,8.738571428571424,6.657142857142862,0.0,6.7,0.1,0.6,180.0,96.0,0.0,0.13,0.0,10.0,0.0,36.111111111111114
2018-11-21 10:00,131.64285714285714,108.5,9.38428571428571,7.092857142857151,1000.0,7.6,0.0,0.5,180.0,95.0,0.0,0.31,0.0,10.0,0.0,86.11111111111111
2018-11-21 11:00,124.97142857142858,102.25714285714285,9.5,7.1000000000000085,0.0,8.3,0.0,0.8,290.0,91.0,0.0,0.38,0.0,10.0,0.0,105.55555555555556
2018-11-21 12:00,119.1159420289855,98.17391304347827,9.301449275362314,7.133333333333339,1000.0,8.3,0.0,1.3,360.0,74.0,0.0,0.37,0.0,10.0,0.0,102.77777777777777
2018-11-21 13:00,151.71428571428572,124.15714285714286,9.188571428571427,6.7185714285714315,1000.0,7.1,0.0,2.8,320.0,63.0,0.0,0.37,0.0,10.0,0.0,102.77777777777777
2018-11-21 14:00,74.91428571428571,60.82857142857143,6.289999999999994,4.974285714285717,0.0,7.9,0.0,0.9,360.0,58.0,0.0,0.32,0.0,10.0,0.0,88.88888888888889
2018-11-21 15:00,46.028985507246375,36.2463768115942,3.207246376811594,3.4405797101449287,0.0,6.9,0.0,3.1,20.0,56.0,0.0,0.22,0.0,10.0,0.0,61.111111111111114
2018-11-21 16:00,17.942857142857143,12.971428571428572,3.6042857142857128,3.270000000000003,0.0,4.1,0.0,2.7,360.0,84.0,0.0,0.13,0.0,10.0,0.0,36.111111111111114
2018-11-21 17:00,0.2153846153846154,0.046153846153846156,2.978461538461537,3.5938461538461506,0.0,4.8,0.0,0.8,70.0,78.0,0.0,0.04,0.0,10.0,0.0,11.11111111111111
2018-11-22 09:00,289.4714285714286,351.1714285714286,6.155714285714286,1.5457142857142854,1000.0,2.7,0.0,0.8,230.0,47.0,1.0,0.57,0.0,0.0,0.0,158.33333333333334
2018-11-22 10:00,465.7857142857143,600.0857142857143,13.362857142857143,3.310000000000001,3000.0,4.5,0.0,0.8,230.0,37.0,1.0,1.15,0.0,0.0,0.0,319.44444444444446
2018-11-22 11:00,575.8695652173913,783.5217391304348,14.700000000000001,4.057971014492756,3000.0,5.4,0.0,1.3,70.0,28.0,1.0,1.6,0.0,0.0,0.0,444.44444444444446
2018-11-22 12:00,535.1857142857143,768.7571428571429,12.860000000000001,4.305714285714286,3000.0,6.7,0.0,2.0,270.0,29.0,1.0,1.83,0.0,0.0,0.0,508.3333333333333
2018-11-22 13:00,578.7714285714286,886.8571428571429,14.977142857142862,5.2428571428571455,3000.0,7.7,0.0,3.9,290.0,31.0,1.0,1.93,0.0,2.0,0.0,536.1111111111111
2018-11-22 14:00,450.15942028985506,768.1014492753624,12.131884057971016,5.798550724637682,2000.0,8.1,0.0,3.3,270.0,33.0,1.0,1.61,0.0,1.0,0.0,447.22222222222223
2018-11-22 15:00,351.54285714285714,702.7428571428571,9.894285714285713,6.307142857142854,1000.0,7.1,0.0,4.0,290.0,40.0,1.0,1.33,0.0,2.0,0.0,369.44444444444446
2018-11-22 16:00,79.8,126.87142857142857,4.887142857142858,4.22714285714286,0.0,6.2,0.0,3.4,320.0,44.0,1.0,0.84,0.0,3.0,0.0,233.33333333333334
2018-11-22 17:00,1.5757575757575757,2.0303030303030303,2.530303030303032,3.462121212121217,0.0,5.2,0.0,3.9,290.0,47.0,1.0,0.34,0.0,1.0,0.0,94.44444444444444
2018-11-23 09:00,283.92857142857144,345.3857142857143,4.682857142857143,0.07000000000000012,1000.0,0.4,0.0,1.3,200.0,52.0,1.0,0.57,0.0,0.0,0.0,158.33333333333334
2018-11-23 10:00,455.39130434782606,588.4927536231884,13.118840579710149,1.9811594202898541,3000.0,2.3,0.0,1.1,180.0,33.0,1.0,1.14,0.0,0.0,0.0,316.6666666666667
2018-11-23 11:00,571.0285714285715,781.1285714285714,17.80285714285714,3.5928571428571425,3000.0,4.1,0.0,1.3,200.0,31.0,1.0,1.58,0.0,0.0,0.0,438.8888888888889
2018-11-23 12:00,630.3,921.3714285714286,19.58428571428572,4.404285714285716,3000.0,4.5,0.0,1.5,140.0,25.0,1.0,1.85,0.0,0.0,0.0,513.8888888888889
2018-11-23 13:00,580.4714285714285,891.6285714285714,18.451428571428572,5.222857142857141,3000.0,5.9,0.0,1.0,320.0,21.0,1.0,1.92,0.0,0.0,0.0,533.3333333333334
2018-11-23 14:00,324.7826086956522,430.1449275362319,11.517391304347827,5.253623188405797,2000.0,7.0,0.0,1.1,180.0,24.0,1.0,1.67,0.0,8.0,0.0,463.8888888888889
